id,Timestamp,Pilihan Jadwal Kelas,Dari mana kamu mengetahui info ini ?,Status,Nama Kampus / Sekolah / Instansi,Alasan Mengikuti Bootcamp Data Science di Intelligo ID,Harapan setelah mengikuti Bootcamp,Unnamed: 0
1bfa930d-cf1c-479b-87e4-bae0f9073321,4/17/2024 16:31:44,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Website,Fresh Graduates,Universitas Pekalongan ,Ingin belajar data scientist,Bisa menguasai skill bidang DS dan bisa memulai freelancer,469.0
3957973a-682a-4959-b576-9a085c8a44ae,4/24/2024 20:26:57,,Instagram,Pekerja aktif,Politeknik TEDC Bandung,Ingin mendalami ilmu data science,menentukan ingin mengambil data science atau data engineering,470.0
45d72ac3-0209-493e-9d5a-8a966d562845,6/30/2024 8:44:28,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Instagram,Pekerja aktif,Universitas Jambi ,belajar data sains,Bisa menjadi data scientist yg siap kerja,471.0
19d5ec55-7543-48c4-8fbc-f01f5a9b2c95,4/21/2024 9:03:51,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Website,Fresh Graduates,Gunadarma,"Skil , karier dan job ",Dapat memperoleh kompetensi yg sesuai dengan yg dibutuhkan perusahaan untuk bidamg data science ,472.0
c7cccd38-9e0f-4c94-acfb-557606e7aadf,4/26/2024 18:54:33,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Pekerja aktif,unindra ,"Skil , karier dan job ","Dapat ilmu , relasi, jejaring dan project ",473.0
fdf2851c-a685-4112-80fc-401747191dc3,4/26/2024 18:54:33,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Lain-lain,Pekerja aktif,Universitas Pekalongan ,Ingin mengembangkan karir di bidang Data Science ,Memilki ilmu yang lebih dari cukup untuk melakukan pekerjaan di bidang Data Science,474.0
67313ce6-34e5-492a-ab7b-4e50acceb029,7/1/2024 16:14:41,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Pekerja aktif,Universitas Mayjen Sungkono ,Mendalami lebih dalam lagi dibidang yang saya minati,"mendapatkan job yg sesuai dengan bidang yg saya tekuni yaitu bidang data, dan berharap bootcamp ini memberi job connecting kepada peserta seperti saya",475.0
670e36fe-2b5e-4426-919b-889ef9ae7dc9,6/30/2024 8:44:28,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Pekerja aktif,PT Hiraeth Karya Indonesia,ingin menambah ilmu ,"Dapat ilmu , relasi, jejaring dan project ",476.0
49b93c8d-21cf-4307-90e1-12f87a2a75a4,6/29/2024 19:08:51,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram ads,Mahasiswa,unindra ,Ingin berkarir di bidang data,Bisa menguasai skill bidang DS dan bisa memulai freelancer,477.0
e696ca58-d61a-449b-8aae-30772b7d92e3,4/24/2024 20:26:57,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Instagram,Mahasiswa,Gunadarma,Ingin belajar data scientist,Bisa bekerja sebagai Data Science ,478.0
aa994a1c-055e-4751-b4cf-ddc08d3a5f8c,1/12/2024 19:44:23,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Website,Mahasiswa,unindra ,saya ingin mengembangkan karir sebagai data analyst ataupun data scientist,Dapat memperoleh kompetensi yg sesuai dengan yg dibutuhkan perusahaan untuk bidamg data science ,479.0
aafce93e-6e5f-46ad-b186-d642d5a456a1,7/1/2024 16:14:41,,Instagram ads,Pekerja aktif,Universitas Jambi ,Ingin mendalami ilmu data science,Bisa bekerja sebagai Data Science ,480.0
73b6df25-7321-4250-8a5d-2d58573b14ec,2/29/2024 21:13:00,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram ads,Fresh Graduates,Politeknik TEDC Bandung,Ingin switch karir karna saya melihat potensi karir di data science itu lumayan menjanjikan ,Memahami ilmu data science sehingga bisa diimplementasikan ke dunia kerja,481.0
94173ad0-5841-4719-9ae3-44e387b19633,2/29/2024 21:13:00,,Instagram,Mahasiswa,UNIVERSITAS NEGERI SURABAYA,Tertarik untuk switch career ke data analyst ,Memahami ilmu data science sehingga bisa diimplementasikan ke dunia kerja,482.0
c1133665-1bdf-4e34-ad54-083732118089,1/12/2024 19:44:23,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Lain-lain,Pekerja aktif,Universitas Alma Ata ,Ingin memperdalam ilmu dan mendapatkan pekerjaan di bidang Data Science,Dapat memperoleh kompetensi yg sesuai dengan yg dibutuhkan perusahaan untuk bidamg data science ,483.0
6682a9bf-56ba-4596-8da7-14e90a00dcd4,4/19/2024 9:42:53,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Pekerja aktif,Universitas Jambi ,ingin menambah ilmu ,Mendapatkan skill dalam menganalisa dan membuat suatu solusi dari permasalahan yang ada dengan menerapkan ilmu yang didapat,484.0
ebd78cae-0a5d-43ed-bf3e-b6c496bd4b64,4/21/2024 9:03:51,,Instagram ads,Fresh Graduates,Universitas Mayjen Sungkono ,ingin menambah ilmu ,bekerja dibidangnya ,486.0
a1408643-a549-447c-b867-6886faa00fca,4/26/2024 10:05:37,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Pekerja aktif,Universitas Jambi ,Menambah Skill,Memilki ilmu yang lebih dari cukup untuk melakukan pekerjaan di bidang Data Science,487.0
2eebf90c-68dc-4631-a827-b59638b7ad52,4/26/2024 18:54:33,,Instagram,Fresh Graduates,PENS,ingin menambah ilmu ,Semoga setelah mengikuti bootcamp ini saya langsung ketrima kerja sesuai apa yang saya harapkan aamiin,488.0
0e354232-854f-43ec-944d-b120245eea4d,4/26/2024 18:54:33,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Instagram,Fresh Graduates,UGM,"Untuk memiliki kemampuan untuk menganalisis data, memiliki kemampuan problem solving yang baik",Bisa menjadi data scientist yg siap kerja,489.0
f1242db3-e5af-4813-a6f1-4c9e531776bd,4/17/2024 16:31:44,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram ads,Mahasiswa,Universitas Mayjen Sungkono ,saya ingin mengembangkan karir sebagai data analyst ataupun data scientist,Bisa menjadi data scientist yg siap kerja,490.0
9f60f579-c330-400e-a75a-6d0d289424c1,4/26/2024 10:05:37,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Fresh Graduates,Universitas Pekalongan ,Menambah Skill,Semoga setelah mengikuti bootcamp ini saya langsung ketrima kerja sesuai apa yang saya harapkan aamiin,491.0
0ef4cecc-887a-460d-b699-659969939b87,1/12/2024 19:44:23,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Instagram,Mahasiswa,Universitas Jambi ,Mendalami lebih dalam lagi dibidang yang saya minati,Bisa bekerja sebagai Data Science ,492.0
cee38db4-d8fb-4876-affb-408d23f0c5fc,4/19/2024 9:03:31,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Lain-lain,Fresh Graduates,unindra ,Ingin switch karir karna saya melihat potensi karir di data science itu lumayan menjanjikan ,"mendapatkan job yg sesuai dengan bidang yg saya tekuni yaitu bidang data, dan berharap bootcamp ini memberi job connecting kepada peserta seperti saya",493.0
3d0ea613-5462-4785-91d0-04f2331473f5,4/19/2024 9:03:31,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),LinkedIn,Pekerja aktif,Universitas Widyagama Malang,Ingin mengembangkan karir di bidang Data Science ,Paham teori dan bisa membuat project data secara end to end,494.0
f0d0484f-f159-4fe0-8ed4-45dd77bc7cff,1/12/2024 19:44:23,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Instagram,Pekerja aktif,Universitas Pekalongan ,Mendalami lebih dalam lagi dibidang yang saya minati,bekerja dibidangnya ,495.0
ca5c06a4-b01e-4e89-b6e0-507d13da74e9,3/3/2024 12:25:26,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Fresh Graduates,PT Hiraeth Karya Indonesia,belajar data sains,Paham teori dan bisa membuat project data secara end to end,496.0
71dfef48-bb94-46ba-9eb5-66c917e928c7,6/29/2024 19:08:51,,Instagram,Pekerja aktif,PT Hiraeth Karya Indonesia,Ingin berkarir di bidang data,Memilki ilmu yang lebih dari cukup untuk melakukan pekerjaan di bidang Data Science,497.0
